AR(1),AR(2),naive,mean,seed
1.2304358458532987,1.2278718092321248,1.2462246120098166,2.742319015148163,0
0.9163967854395261,0.9166945553461823,1.0787909108346951,1.8580765330951832,1
0.9235929082418926,0.9328294310866951,1.0981642555496285,1.6931847052555293,2
1.0013866800581368,0.9967321084129775,1.1810017235834953,2.0487873205143905,3
1.15745853723618,1.154434360441794,1.353776603213357,2.3293251429777064,4
0.9254777734079482,0.9321007511378341,1.0847794526505694,1.8378417537619964,5
0.8771047582362692,0.8773268581572639,1.0051097520643097,1.8656865729977468,6
0.8973015983169759,0.8948536083310944,1.0389339054923798,1.8464519859373412,7
1.080058133624168,1.0837998787382928,1.2847229395708677,1.9723386269976908,8
1.000217061198898,0.997684554752089,1.1982915494935422,1.7729698965951604,9
1.012903131926668,1.0150141223032703,1.2350088763924065,1.642472071444245,10
0.9594532759034962,0.9583593551303865,1.1232065710175991,2.0852944658409474,11
1.0486753366074897,1.0370168128286865,1.2283069248514626,2.035583051216134,12
1.1021598177469376,1.1083125995232255,1.2267297373712223,2.6948723355503756,13
1.0017501747249415,1.0137279773279093,1.174812742445115,1.9705184404880192,14
0.8708323619811924,0.8714344023761317,1.0226692840175227,1.716010754866926,15
0.7397987177813163,0.7687324575755659,0.8759853186238652,1.3264638810964449,16
1.0009672668290597,1.003845779767614,1.1615155880429713,2.149333021567517,17
1.0680345616360893,1.069354364163354,1.207830224256961,2.38237773986404,18
0.8701062333584264,0.8662300471907326,1.0093433445081272,1.8312584458097034,19
1.0384220179971535,1.0508807398178508,1.2450501364899478,1.256205902380278,20
1.0124063721744825,1.0119203131461958,1.1327329041115863,2.552446598556971,21
0.9264312716663778,0.921621243463963,1.0849612308269427,1.7786724687329158,22
0.9650219394246068,0.9580457127216353,1.129189138476647,1.8595809883379912,23
1.003368922499463,1.003211550874338,1.207721745999808,1.616401420867333,24
1.0169315302417987,1.020075518059638,1.2376733846685595,1.7390630138274685,25
0.9106566242094993,0.912221427456478,1.1255064330688098,1.4602981969584845,26
1.0692273454173848,1.0662726739840618,1.20542021863547,2.406238152981592,27
0.908388666229348,0.9114305182798774,1.0871960485748795,1.5354702351040095,28
0.9195192693690112,0.9090549345775925,1.0979797281237615,1.5253116364054045,29
1.220103531807163,1.2188057344225836,1.4348739365079148,2.3900865504521818,30
0.8793678136692481,0.8774101137529914,1.0110826820114858,1.8875214912347393,31
1.0796433743952223,1.0766691977396798,1.2802070636643736,2.0595429238665592,32
1.0030490600861062,1.0074292635126552,1.1945983196548409,1.8407152017322161,33
0.8672187667778138,0.8679001771128528,0.995283087309972,1.866180604187707,34
0.88049384340097,0.880686257386953,1.0459605003968269,1.5963307819485457,35
0.9733496096528804,0.971877166683515,1.1257954006525452,2.0861893945120062,36
0.8197842631853303,0.8252336134039328,0.9677478838130077,1.5783337256541956,37
1.046578068482659,1.0505187794423017,1.2004758302583276,2.1005032497031215,38
1.0030584719346713,0.9933987412889923,1.189544741415554,1.9226234229558832,39
1.1456034939986324,1.1336313332337318,1.4069347917379145,1.8332975079657803,40
1.0598052697610072,1.0537497516353949,1.265394517400174,1.9388681693843404,41
1.001584667065834,0.9998486640031585,1.1820321235559812,1.897333636957073,42
0.855324964101158,0.8529817309739554,1.0472825609243608,1.436880933922568,43
1.1090289134674216,1.1124792830608812,1.3159669957911495,2.0842932510790555,44
0.9742848167142175,0.9726323678997258,1.1642856216067705,1.7210213288701073,45
0.8835625030082751,0.8828094905758757,1.028110024269837,1.7414251794536808,46
1.0384829621339546,1.0397643295521528,1.1667732838764726,2.3867546372560313,47
0.9458675131120606,0.9453636513724972,1.133302291305568,1.6777463908516979,48
1.0038418277678236,1.0020380361720385,1.139588374931529,2.2428938167061996,49
1.116204658135002,1.114650866040491,1.3064765072826552,2.1419505931132052,50
1.0281719386843764,1.0594791445369358,1.2341376193989921,1.9647672273322923,51
1.103741645130348,1.1048495340546092,1.2767201396660735,2.195892389574467,52
0.8511883482689164,0.8514885394128444,0.9787015879856196,1.7234214292338508,53
1.1193595890996177,1.1166680295655655,1.4223908137856256,1.5274093543454808,54
0.9829918899727056,0.9875904857888029,1.1574929800167788,1.8587817372469886,55
0.9713191725452661,0.9871630783601174,1.160673550866715,1.693593361138507,56
1.123267010771468,1.124313430205013,1.3795230956263538,1.8241175581597515,57
1.047287719554406,1.0478865654373766,1.2011806932266254,2.2971400269838385,58
1.047871921638197,1.051083446889624,1.1779654681582505,2.3272704483728415,59
0.9214954062092037,0.9114080952344136,1.0436567573123954,2.051663475615092,60
1.075495903006894,1.0743794865903067,1.2540815598843331,2.1896701183365996,61
1.0354764453526355,1.0356062439707148,1.2131907184427202,2.0847657639379564,62
1.0563489712332292,1.0670922706235617,1.2287298815210272,1.9975012301828208,63
1.3414789144088757,1.3431225965930085,1.5700603537690896,2.647116978471753,64
0.8203383745178057,0.8167474336700263,0.937571156452498,1.9399114296089472,65
0.9829483865250535,0.9957557657067408,1.19194225494107,1.3186279786862425,66
1.0323606761280146,1.03314432405488,1.2660859803090496,1.557988010507369,67
0.9928343058441973,0.9999371950145155,1.2095441624086027,1.6567694904993449,68
1.0258886692429883,1.0316734216288423,1.2235707008469878,1.907891725929524,69
0.989968452648556,0.991559919867881,1.151449707264565,2.0145745514198388,70
0.9004611221054293,0.9036136485189411,1.0646587469220485,1.709220380304516,71
0.8085591283002793,0.8071927363835982,0.9385436543546875,1.723328398711872,72
1.007164771598613,1.0067142260785258,1.18792475376111,1.9070823776904557,73
1.0093661829967742,1.015317686984108,1.233600584958759,1.6567088055023431,74
0.9198015456752503,0.9199347617846978,1.091552292558189,1.7072786561654134,75
0.9658758074492598,0.9696883213436358,1.1505493931564303,1.773894529703175,76
1.0203174234638563,1.0243465973782113,1.1642888198021581,2.2151349894010126,77
1.0714581054638916,1.0538648898373812,1.083487366275088,2.9288430675333283,78
0.9770506385873974,0.9771885080774535,1.1453583571089723,1.8973641986081264,79
1.0630304498136087,1.0632114191087243,1.2057707151445447,2.523267801918206,80
0.9728189088984649,0.9740509195506425,1.1610254979094004,1.7616430474282523,81
0.9111521256791676,0.905505152778791,1.118377179623613,1.5033866156725781,82
1.2604148265468338,1.2733268793074932,1.4412796815895765,2.8024472136884913,83
0.9084020698853605,0.9294294141815199,1.0995915308161188,1.5924734250533774,84
1.00940347543437,1.009471640122408,1.1482327509890133,2.305023928021353,85
0.9321256325560191,0.9336146320897035,1.1575736554727003,1.3557511714572186,86
1.031605218317046,1.0320907231406766,1.2566609121359196,1.4348779285413027,87
1.0025766305647184,0.9994254131101412,1.1987432318666509,1.8338982670073054,88
1.0203860259680793,1.027751435153386,1.208069454902171,1.8941584789910264,89
0.9978283304960862,0.9993843580905404,1.2034187933451321,1.7646214205202115,90
0.9306248293948562,0.928344749452735,1.1287109691513486,1.6090555388782455,91
0.9839041258860013,0.9831324644064864,1.1493940634400308,1.9677438924635942,92
0.9063464040588787,0.9121743858257025,1.0625446890154604,1.7941878359536747,93
1.0448024685875956,1.045798157398076,1.2217055175996412,1.9354030765205197,94
0.8274927377951754,0.8320219844356558,0.9790833303007713,1.5511864331966467,95
0.9969236519578771,1.014267821950662,1.1786837315176752,1.9966689407031535,96
0.8647150135510725,0.8617179960849348,1.0147639344891652,1.814456213324234,97
0.9403231542004212,0.9488185246138844,1.0614078836530805,2.2521732583628076,98
1.1365966627255222,1.1294976673433967,1.3489420301375328,2.0986513095161694,99
0.9883339021147733,0.9852812399331554,1.0915899625560395,2.1655066216950276,100
0.9711123080046892,0.9757629484421397,1.1531795952817872,1.78302594432155,101
0.9729563261807587,0.985992512328902,1.1802729688123106,1.620800333983955,102
1.1934138362637527,1.1937240198599286,1.3682659766162397,2.5474203074518975,103
1.0842669430862566,1.088148126174364,1.2143904393978677,2.589898766245179,104
0.8100708369351577,0.8016152554541768,0.9644886992371275,1.3999333346262688,105
0.9412682964167866,0.9436449964299399,1.0954644485225729,1.8243399200495936,106
0.9104439114638447,0.9114051312121373,1.026121629468809,2.1335491242155604,107
0.9962906785073382,1.0069050438368605,1.1456687516528168,2.067006904262296,108
1.119298513844119,1.1368189419654309,1.3359649514670542,2.044506883661356,109
1.1496942060744646,1.1507764876842441,1.3016347874647463,2.578728304497439,110
0.9870786685255581,0.9906562498888069,1.1544287816365448,1.9621006384129294,111
0.9744109383440158,0.9730734650193037,1.1383574152570275,2.001905446697746,112
0.9730691499448929,0.9721954727665804,1.113641922145268,2.089115271137385,113
1.0395869683480106,1.031994134230286,1.248550973864809,1.8596582072537666,114
0.8843018592880125,0.8832214184665358,1.0245827228515985,1.8134544784058557,115
0.9770715792741714,0.9801093316194579,1.1277705010908263,2.0606030497839054,116
1.1381669750015049,1.1395796207687723,1.2740394963396329,2.8455090810052126,117
1.1366046897803777,1.1581253120645303,1.346076215326714,2.096540760204426,118
